団体コード,地域,都道府県名,市区町村名,都道府県名市区町村名,基本構想作成,URL,Google検索
232343,中部,愛知県,北名古屋市,愛知県北名古屋市,,,https://www.google.com/search?q=バリアフリー基本構想 愛知県北名古屋市
232351,中部,愛知県,弥富市,愛知県弥富市,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 愛知県弥富市
232360,中部,愛知県,みよし市,愛知県みよし市,,,https://www.google.com/search?q=バリアフリー基本構想 愛知県みよし市
232378,中部,愛知県,あま市,愛知県あま市,,,https://www.google.com/search?q=バリアフリー基本構想 愛知県あま市
232386,中部,愛知県,長久手市,愛知県長久手市,,,https://www.google.com/search?q=バリアフリー基本構想 愛知県長久手市
233021,中部,愛知県,東郷町,愛知県東郷町,,,https://www.google.com/search?q=バリアフリー基本構想 愛知県東郷町
233421,中部,愛知県,豊山町,愛知県豊山町,,,https://www.google.com/search?q=バリアフリー基本構想 愛知県豊山町
233617,中部,愛知県,大口町,愛知県大口町,,,https://www.google.com/search?q=バリアフリー基本構想 愛知県大口町
233625,中部,愛知県,扶桑町,愛知県扶桑町,,,https://www.google.com/search?q=バリアフリー基本構想 愛知県扶桑町
234249,中部,愛知県,大治町,愛知県大治町,,,https://www.google.com/search?q=バリアフリー基本構想 愛知県大治町
234257,中部,愛知県,蟹江町,愛知県蟹江町,,,https://www.google.com/search?q=バリアフリー基本構想 愛知県蟹江町
234273,中部,愛知県,飛島村,愛知県飛島村,,,https://www.google.com/search?q=バリアフリー基本構想 愛知県飛島村
234419,中部,愛知県,阿久比町,愛知県阿久比町,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 愛知県阿久比町
234427,中部,愛知県,東浦町,愛知県東浦町,,,https://www.google.com/search?q=バリアフリー基本構想 愛知県東浦町
234451,中部,愛知県,南知多町,愛知県南知多町,,,https://www.google.com/search?q=バリアフリー基本構想 愛知県南知多町
234460,中部,愛知県,美浜町,愛知県美浜町,,,https://www.google.com/search?q=バリアフリー基本構想 愛知県美浜町
234478,中部,愛知県,武豊町,愛知県武豊町,,,https://www.google.com/search?q=バリアフリー基本構想 愛知県武豊町
235016,中部,愛知県,幸田町,愛知県幸田町,,,https://www.google.com/search?q=バリアフリー基本構想 愛知県幸田町
235610,中部,愛知県,設楽町,愛知県設楽町,,,https://www.google.com/search?q=バリアフリー基本構想 愛知県設楽町
235628,中部,愛知県,東栄町,愛知県東栄町,,,https://www.google.com/search?q=バリアフリー基本構想 愛知県東栄町
235636,中部,愛知県,豊根村,愛知県豊根村,,,https://www.google.com/search?q=バリアフリー基本構想 愛知県豊根村
240001,近畿,三重県,,三重県,,,https://www.google.com/search?q=バリアフリー基本構想 三重県
242012,近畿,三重県,津市,三重県津市,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 三重県津市
242021,近畿,三重県,四日市市,三重県四日市市,,,https://www.google.com/search?q=バリアフリー基本構想 三重県四日市市
242039,近畿,三重県,伊勢市,三重県伊勢市,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 三重県伊勢市
242047,近畿,三重県,松阪市,三重県松阪市,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 三重県松阪市
242055,近畿,三重県,桑名市,三重県桑名市,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 三重県桑名市
242071,近畿,三重県,鈴鹿市,三重県鈴鹿市,,,https://www.google.com/search?q=バリアフリー基本構想 三重県鈴鹿市
242080,近畿,三重県,名張市,三重県名張市,,,https://www.google.com/search?q=バリアフリー基本構想 三重県名張市
242098,近畿,三重県,尾鷲市,三重県尾鷲市,,,https://www.google.com/search?q=バリアフリー基本構想 三重県尾鷲市
242101,近畿,三重県,亀山市,三重県亀山市,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 三重県亀山市
242110,近畿,三重県,鳥羽市,三重県鳥羽市,,,https://www.google.com/search?q=バリアフリー基本構想 三重県鳥羽市
242128,近畿,三重県,熊野市,三重県熊野市,,,https://www.google.com/search?q=バリアフリー基本構想 三重県熊野市
242144,近畿,三重県,いなべ市,三重県いなべ市,,,https://www.google.com/search?q=バリアフリー基本構想 三重県いなべ市
242152,近畿,三重県,志摩市,三重県志摩市,,,https://www.google.com/search?q=バリアフリー基本構想 三重県志摩市
242161,近畿,三重県,伊賀市,三重県伊賀市,,,https://www.google.com/search?q=バリアフリー基本構想 三重県伊賀市
243035,近畿,三重県,木曽岬町,三重県木曽岬町,,,https://www.google.com/search?q=バリアフリー基本構想 三重県木曽岬町
243248,近畿,三重県,東員町,三重県東員町,,,https://www.google.com/search?q=バリアフリー基本構想 三重県東員町
243418,近畿,三重県,菰野町,三重県菰野町,,,https://www.google.com/search?q=バリアフリー基本構想 三重県菰野町
243434,近畿,三重県,朝日町,三重県朝日町,,,https://www.google.com/search?q=バリアフリー基本構想 三重県朝日町
243442,近畿,三重県,川越町,三重県川越町,,,https://www.google.com/search?q=バリアフリー基本構想 三重県川越町
244414,近畿,三重県,多気町,三重県多気町,,,https://www.google.com/search?q=バリアフリー基本構想 三重県多気町
244422,近畿,三重県,明和町,三重県明和町,,,https://www.google.com/search?q=バリアフリー基本構想 三重県明和町
244431,近畿,三重県,大台町,三重県大台町,,,https://www.google.com/search?q=バリアフリー基本構想 三重県大台町
244619,近畿,三重県,玉城町,三重県玉城町,,,https://www.google.com/search?q=バリアフリー基本構想 三重県玉城町
244708,近畿,三重県,度会町,三重県度会町,,,https://www.google.com/search?q=バリアフリー基本構想 三重県度会町
244716,近畿,三重県,大紀町,三重県大紀町,,,https://www.google.com/search?q=バリアフリー基本構想 三重県大紀町
244724,近畿,三重県,南伊勢町,三重県南伊勢町,,,https://www.google.com/search?q=バリアフリー基本構想 三重県南伊勢町
245437,近畿,三重県,紀北町,三重県紀北町,,,https://www.google.com/search?q=バリアフリー基本構想 三重県紀北町
245615,近畿,三重県,御浜町,三重県御浜町,,,https://www.google.com/search?q=バリアフリー基本構想 三重県御浜町
245623,近畿,三重県,紀宝町,三重県紀宝町,,,https://www.google.com/search?q=バリアフリー基本構想 三重県紀宝町
250007,近畿,滋賀県,,滋賀県,,,https://www.google.com/search?q=バリアフリー基本構想 滋賀県
252018,近畿,滋賀県,大津市,滋賀県大津市,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 滋賀県大津市
252026,近畿,滋賀県,彦根市,滋賀県彦根市,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 滋賀県彦根市
252034,近畿,滋賀県,長浜市,滋賀県長浜市,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 滋賀県長浜市
252042,近畿,滋賀県,近江八幡市,滋賀県近江八幡市,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 滋賀県近江八幡市
252069,近畿,滋賀県,草津市,滋賀県草津市,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 滋賀県草津市
252077,近畿,滋賀県,守山市,滋賀県守山市,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 滋賀県守山市
252085,近畿,滋賀県,栗東市,滋賀県栗東市,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 滋賀県栗東市
252093,近畿,滋賀県,甲賀市,滋賀県甲賀市,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 滋賀県甲賀市
252107,近畿,滋賀県,野洲市,滋賀県野洲市,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 滋賀県野洲市
252115,近畿,滋賀県,湖南市,滋賀県湖南市,,,https://www.google.com/search?q=バリアフリー基本構想 滋賀県湖南市
252123,近畿,滋賀県,高島市,滋賀県高島市,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 滋賀県高島市
252131,近畿,滋賀県,東近江市,滋賀県東近江市,,,https://www.google.com/search?q=バリアフリー基本構想 滋賀県東近江市
252140,近畿,滋賀県,米原市,滋賀県米原市,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 滋賀県米原市
253839,近畿,滋賀県,日野町,滋賀県日野町,,,https://www.google.com/search?q=バリアフリー基本構想 滋賀県日野町
253847,近畿,滋賀県,竜王町,滋賀県竜王町,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 滋賀県竜王町
254258,近畿,滋賀県,愛荘町,滋賀県愛荘町,,,https://www.google.com/search?q=バリアフリー基本構想 滋賀県愛荘町
254410,近畿,滋賀県,豊郷町,滋賀県豊郷町,,,https://www.google.com/search?q=バリアフリー基本構想 滋賀県豊郷町
254428,近畿,滋賀県,甲良町,滋賀県甲良町,,,https://www.google.com/search?q=バリアフリー基本構想 滋賀県甲良町
254436,近畿,滋賀県,多賀町,滋賀県多賀町,,,https://www.google.com/search?q=バリアフリー基本構想 滋賀県多賀町
260002,近畿,京都府,,京都府,,,https://www.google.com/search?q=バリアフリー基本構想 京都府
261009,近畿,京都府,京都市,京都府京都市,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 京都府京都市
262013,近畿,京都府,福知山市,京都府福知山市,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 京都府福知山市
262021,近畿,京都府,舞鶴市,京都府舞鶴市,,,https://www.google.com/search?q=バリアフリー基本構想 京都府舞鶴市
262030,近畿,京都府,綾部市,京都府綾部市,,,https://www.google.com/search?q=バリアフリー基本構想 京都府綾部市
262048,近畿,京都府,宇治市,京都府宇治市,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 京都府宇治市
262056,近畿,京都府,宮津市,京都府宮津市,,,https://www.google.com/search?q=バリアフリー基本構想 京都府宮津市
262064,近畿,京都府,亀岡市,京都府亀岡市,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 京都府亀岡市
262072,近畿,京都府,城陽市,京都府城陽市,,,https://www.google.com/search?q=バリアフリー基本構想 京都府城陽市
262081,近畿,京都府,向日市,京都府向日市,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 京都府向日市
262099,近畿,京都府,長岡京市,京都府長岡京市,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 京都府長岡京市
262102,近畿,京都府,八幡市,京都府八幡市,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 京都府八幡市
262111,近畿,京都府,京田辺市,京都府京田辺市,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 京都府京田辺市
262129,近畿,京都府,京丹後市,京都府京丹後市,,,https://www.google.com/search?q=バリアフリー基本構想 京都府京丹後市
262137,近畿,京都府,南丹市,京都府南丹市,,,https://www.google.com/search?q=バリアフリー基本構想 京都府南丹市
262145,近畿,京都府,木津川市,京都府木津川市,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 京都府木津川市
263036,近畿,京都府,大山崎町,京都府大山崎町,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 京都府大山崎町
263222,近畿,京都府,久御山町,京都府久御山町,,,https://www.google.com/search?q=バリアフリー基本構想 京都府久御山町
263435,近畿,京都府,井手町,京都府井手町,,,https://www.google.com/search?q=バリアフリー基本構想 京都府井手町
263443,近畿,京都府,宇治田原町,京都府宇治田原町,,,https://www.google.com/search?q=バリアフリー基本構想 京都府宇治田原町
263648,近畿,京都府,笠置町,京都府笠置町,,,https://www.google.com/search?q=バリアフリー基本構想 京都府笠置町
263656,近畿,京都府,和束町,京都府和束町,,,https://www.google.com/search?q=バリアフリー基本構想 京都府和束町
263664,近畿,京都府,精華町,京都府精華町,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 京都府精華町
263672,近畿,京都府,南山城村,京都府南山城村,,,https://www.google.com/search?q=バリアフリー基本構想 京都府南山城村
264075,近畿,京都府,京丹波町,京都府京丹波町,,,https://www.google.com/search?q=バリアフリー基本構想 京都府京丹波町
264636,近畿,京都府,伊根町,京都府伊根町,,,https://www.google.com/search?q=バリアフリー基本構想 京都府伊根町
264652,近畿,京都府,与謝野町,京都府与謝野町,,,https://www.google.com/search?q=バリアフリー基本構想 京都府与謝野町
270008,近畿,大阪府,,大阪府,,,https://www.google.com/search?q=バリアフリー基本構想 大阪府
271004,近畿,大阪府,大阪市,大阪府大阪市,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 大阪府大阪市
